f_id,f_ori_name,f_eng_name,sci_name,langual,foodexcode,mainlevelcode,codlevel1,namelevel1,codsublevel,codlevel2,namelevel2,f_des_esp,f_des_ing,photo,edible_portion,f_origen,ALC,ALC_unit,ENERC,ENERC_unit,FAT,FAT_unit,PROT,PROT_unit,WATER,WATER_unit,CHO,CHO_unit,FIBT,FIBT_unit,STARCH,STARCH_unit,SUCS,SUCS_unit,SUGAR,SUGAR_unit,CHORL,CHORL_unit,F12:0,F12:0_unit,F14:0,F14:0_unit,F16:0,F16:0_unit,F18:0,F18:0_unit,F18:1CN9,F18:1CN9_unit,F18:2,F18:2_unit,F18:3,F18:3_unit,F20:4N6,F20:4N6_unit,F20:5,F20:5_unit,F22:6N3,F22:6N3_unit,FAMS,FAMS_unit,FAPU,FAPU_unit,FASAT,FASAT_unit,FATRS,FATRS_unit,BIOT,BIOT_unit,FOL,FOL_unit,NIAEQ,NIAEQ_unit,PANTAC,PANTAC_unit,RIBF,RIBF_unit,THIA,THIA_unit,VITA,VITA_unit,VITB12,VITB12_unit,VITB6,VITB6_unit,VITC,VITC_unit,VITD,VITD_unit,VITE,VITE_unit,CA,CA_unit,CU,CU_unit,FE,FE_unit,ID,ID_unit,K,K_unit,MG,MG_unit,NA,NA_unit,P,P_unit,SE,SE_unit,ZN,ZN_unit
843,"Tenca, cruda","Tench, raw",,A0267 A0460 A0634 A0717 A0727 A0745 A0802 B1906 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0215,,,,,,,,,,,1.000000,BEDCA,0,g,384.38,kJ,4.3,g,17.7,g,78.3,g,3.3,g,0,g,,,,,,,,,0.003,g,0.057,g,0.784,g,0.263,g,0.818,g,0.833,g,0.108,g,0.045,g,0.044,g,0.087,g,,,,,,,,,,,,,4,mg,,,0.18,mg,0.08,mg,1,ug,,,,,1,mg,,,,,31,mg,,,0.8,mg,,,245,mg,18,mg,80,mg,156,mg,,,,
844,"Trucha, ahumada","Trout, smoked",,A0267 A0460 A0634 A0666 A0717 A0727 A0802 B1258 C0268 E0145 F0001 G0003 H0118 H0173 J0106 K0003 M0001 N0001 P0024 R0212 R0497 Z0060 Z0112,,,,,,,,,,,1.000000,BEDCA,0,g,826.5,kJ,6.7,g,21.9,g,71.4,g,0,g,0,g,,,,,,,59.3,mg,,,,,,,,,,,0.5,g,0.2,g,0.034,g,0.5,g,1.5,g,,,,,,,,,2,ug,7,ug,5.1,mg,0.9,mg,0.1,mg,0.08,mg,26,ug,3.2,ug,0.23,mg,,mg,,ug,0.2,mg,26,mg,0.03,mg,1,mg,11,ug,250,mg,28,mg,60,mg,180,mg,16,ug,0.8,mg
846,"Vieja, cruda","Parrot fish, raw",,A0267 A0460 A0634 A0717 A0727 A0747 A0802 B1581 C0265 E0150 F0003 G0003 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0215,,,,,,,,,,,1.000000,BEDCA,0,g,348.2,kJ,1.6,g,12.1,g,81.4,g,4.9,g,0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,mg,,,,,,,232,mg,,,205,mg,,,,,,
847,"Volador, crudo","Flying fish, raw",,A0267 A0460 A0634 A0717 A0727 A0752 A0802 B2116 C0173 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0061 Z0215,,,,,,,,,,,0.700000,BEDCA,0,g,368.1,kJ,0.3,g,21,g,78.7,g,0,g,0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ug,8.4,mg,,,0.07,mg,0.02,mg,,ug,1,ug,,,,mg,,ug,,,61,mg,,,0.8,mg,,,460,mg,20,mg,79,mg,230,mg,,,,
849,"Soja, germinada, en conserva","Soybean, sprouts, canned",,A0152 A0455 A0629 A0663 A0704 A0730 A0831 B1452 C0183 E0131 F0014 G0001 H0148 H0367 J0123 K0017 M0001 N0001 P0024 R0212 R0497 Z0052 Z0112,,,,,,,,,,,1.000000,BEDCA,0,g,54.7,kJ,0.1,g,2,g,94.2,g,1,g,2.3,g,0.5,g,,,0.5,g,0,mg,,,,,,,,,,,,,,,,,,,,,,g,,g,,g,,,,,15,ug,0.3,mg,,,0.07,mg,0.03,mg,3.5,ug,0,ug,0.04,mg,1,mg,0,ug,0,mg,31,mg,,,0.6,mg,1,ug,35,mg,9,mg,131,mg,24,mg,0.6,ug,0.3,mg
850,"Cebollino, crudo","Chive, raw",,A0152 A0455 A0629 A0682 A0705 A0731 A0826 B1478 C0150 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,102.725,kJ,0.525,g,3,g,91.3,g,1.9,g,2.3,g,,g,,,1.9,g,0,mg,,,,,,,,,,,,,,,,,,,,,0.08,g,0.22,g,0.12,g,,,,,130,ug,0.65,mg,,,0.11,mg,0.08,mg,500,ug,0,ug,0.13,mg,60,mg,0,ug,0.9,mg,86,mg,,,1.5,mg,1,ug,275,mg,40,mg,3,mg,54,mg,0.3,ug,0.4,mg
852,"Col rizada, cruda","Savoy cabbage, raw",,A0152 A0455 A0629 A0675 A0705 A0731 A0826 B2415 C0151 E0150 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205 Z0215,,,,,,,,,,./foodimages/Berza-thumbnail.jpg,1.000000,BEDCA,0,g,140.8,kJ,1.6,g,3.4,g,90.3,g,1.4,g,3.3,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.1,g,0.9,g,0.2,g,,,0.5,ug,150,ug,1,mg,0.09,mg,0.03,mg,0.15,mg,165.83,ug,0,ug,0.19,mg,62,mg,0,ug,0.2,mg,53,mg,0.03,mg,1.1,mg,0,ug,320,mg,7,mg,5,mg,44,mg,2,ug,0.3,mg
855,"Salsa vinagreta, con aceite de oliva","Vinaigrette sauce, with olive oil",,A0286 A0463 A0637 A0663 A0722 A0735 A0862 B1299 C0167 E0135 F0014 G0001 H0200 H0227 H0263 H0341 H0367 J0123 K0001 M0001 N0001 P0024 R0212 Z0215,,,,,,,,,,,1.000000,BEDCA,0,g,2661.82,kJ,71.7573,g,0.2,g,21.9,g,0.2,g,0,g,,g,,,0.2,g,,mg,,,,,,,,,,,,,,,,,,,,,50.4,g,8.1,g,10.1,g,,,,,0,ug,0,mg,,,0,mg,0,mg,0.333333,ug,0,ug,0,mg,0,mg,0,ug,9.5,mg,8,mg,,,0.2,mg,0,ug,34,mg,11,mg,700,mg,8,mg,1.6,ug,0,mg
856,"Salsa siciliana, picante","Sicilian sauce, hot",,A0286 A0463 A0637 A0663 A0722 A0735 A0862 B1276 C0137 E0119 F0014 G0001 H0153 H0212 H0227 H0263 H0367 J0123 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,280.7,kJ,4.6,g,1.3,g,58.6,g,5.2,g,1.8,g,,,,,,,2,mg,,,,,,,,,,,,,,,,,,,,,3.4,g,0.63,g,0.59,g,,,,,6.31,ug,3.917,mg,,,,mg,0.09,mg,31.61,ug,0.91,ug,0.12,mg,1,mg,0,ug,1.64,mg,35.6,mg,,,13.4,mg,1.4,ug,143.2,mg,37.3,mg,1343,mg,54.2,mg,1.4,ug,1.03,mg
857,Salsa napolitana,Napolitana sauce,,A0286 A0463 A0637 A0663 A0722 A0735 A0862 B1276 C0167 E0119 F0014 G0025 H0158 H0212 H0227 H0367 J0123 K0003 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,316.7,kJ,4.7,g,1.9,g,86.9,g,6.5,g,1.4,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,1.4,g,2.9,g,0.47,g,,,,,5.29,ug,1.095,mg,,,,mg,0.09,mg,57.49,ug,0.63,ug,0.1,mg,1.9,mg,0,ug,3.09,mg,33.4,mg,,,18.4,mg,14,ug,214.3,mg,29.4,mg,773.2,mg,67.3,mg,0.6,ug,1.54,mg
858,Salsa carbonara,Carbonara sauce,,A0286 A0463 A0637 A0667 A0722 A0735 A0862 B1201 C0195 E0119 F0014 G0001 H0143 H0185 H0191 H0227 H0263 H0296 H0349 H0367 J0123 K0001 M0001 N0001 P0024 R0212 Z0215,A044A,16,A042N,"Seasoning, sauces and condiments",54,A04QL,Sauces,,,,1.000000,BEDCA,0,g,1269.1,kJ,29.9394,g,7.481,g,60.039,g,2.01,g,0,g,0,g,,,2.01,g,96.8,mg,,,,,,,,,,,,,,,,,,,,,9.931,g,1.1171,g,17.574,g,,,,,0.66,ug,0.9642,mg,,,0.1264,mg,0.1651,mg,189.837,ug,0.298,ug,0.0925,mg,0,mg,0.332,ug,0.502,mg,35.15,mg,,,0.332,mg,5.3,ug,133,mg,9.28,mg,185.1,mg,78.15,mg,3,ug,0.7481,mg
859,"Coliflor, congelada, cruda","Cauliflower, frozen, raw",,A0152 A0455 A0629 A0675 A0705 A0731 A0826 B1094 C0237 E0151 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205 Z0215,,,,,,,,,,,1.000000,BEDCA,0,g,76.175,kJ,0.175,g,2,g,92.5,g,2.1,g,2.3,g,0.3,g,0.3,g,1.8,g,0,mg,,,,,,,,,,,,,,,,,,,,,,g,0.14,g,,g,,,,,64,ug,0.43,mg,,,0.07,mg,0.05,mg,0,ug,0,ug,0.12,mg,47,mg,0,ug,0.12,mg,22,mg,,,0.5,mg,1,ug,193,mg,12,mg,24,mg,35,mg,0.4,ug,0.6,mg
861,"Espinaca, picada, congelada, cruda","Spinach, frozen, raw",,A0152 A0455 A0629 A0678 A0705 A0731 A0826 B1420 C0200 E0152 F0003 G0003 H0001 J0136 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,92.7125,kJ,0.8,g,2.7125,g,90.7,g,1,g,2.9,g,0.1,g,,,0.9,g,0,mg,,,,,,,,,,,,,,,,,,,,,0.08,g,0.32,g,0.24,g,,,,,143.015,ug,0.765,mg,,,0.175,mg,0.075,mg,542,ug,0,ug,0.205,mg,26.28,mg,0,ug,1.715,mg,147.33,mg,,,2.27,mg,1,ug,380,mg,53.585,mg,56,mg,43,mg,0.3,ug,0.54,mg
865,Salsa al roquefort,Roquefort sauce,,A0286 A0463 A0637 A0667 A0722 A0735 A0862 B1201 C0235 E0119 F0014 G0001 H0117 H0143 H0148 H0227 H0263 H0367 J0123 K0001 M0001 N0001 P0024 R0212 Z0215,,,,,,,,,,,1.000000,BEDCA,0,g,1883.25,kJ,47.4874,g,7.23,g,46.538,g,0.1942,g,0,g,0.0062,g,,,0.188,g,38,mg,,,,,,,,,,,,,,,,,,,,,28.129,g,4.497,g,12.772,g,,,,,20.14,ug,0.266,mg,,,0.0228,mg,0.0152,mg,117.573,ug,0.228,ug,0.0456,mg,0,mg,0.076,ug,4.6626,mg,234.08,mg,,,0.362,mg,14.8,ug,75.64,mg,17.76,mg,933.2,mg,176.78,mg,1,ug,0.776,mg
866,Sal de mar,Sea salt,,A0134 A0463 A0637 A0662 A0722 A0735 A0853 B1655 C0005 E0143 F0001 G0003 H0189 H0368 J0001 K0003 M0172 N0001 P0024 R0212 R0497 Z0112,,,,,,,,,,,1.000000,BEDCA,0,g,0,kJ,,g,0,g,4,g,0,g,0,g,0,g,,,0,g,0,mg,,,,,,,,,,,,,,,,,,,,,,g,,g,,g,,,,,0,ug,0,mg,,,0,mg,0,mg,0,ug,0,ug,0,mg,0,mg,0,ug,0,mg,110,mg,,,2,mg,74,ug,56,mg,70,mg,35000,mg,1,mg,0,ug,0.1,mg
870,"Patatas chips, ""lights""","Potato crips, low calorie",,A0228 A0455 A0629 A0663 A0706 A0731 A0829 B1218 C0240 E0145 F0014 G0029 H0173 H0263 J0001 K0003 M0144 M0197 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,1913.78,kJ,22.25,g,7.05,g,1.1,g,57.0991,g,8.85,g,56.3636,g,,,0.735437,g,0,mg,,,,,,,,,,,,,,,,,,,,,8.18115,g,6.74945,g,6.34039,g,,,,,41,ug,5,mg,,,0.14,mg,0.19,mg,0.333333,ug,0,ug,0.53,mg,14,mg,0,ug,1.77,mg,36,mg,,,1.8,mg,2.6,ug,1060,mg,48,mg,885,mg,130,mg,8.1,ug,0.9,mg
871,"Palomitas de maíz, sin aceite, sin sal","Pop corn, without oil, without salt",,A0125 A0457 A0631 A0662 A0722 A0729 A0812 B1454 C0133 E0131 F0014 G0009 H0138 J0116 K0003 M0001 N0001 P0024 R0212 R0497 Z0109 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,1428.7,kJ,4.2,g,12,g,4.1,g,62.9,g,15,g,61.7,g,,,1.2,g,0,mg,,,,,3.476,g,1.222,g,13.79,g,19.558,g,0.076,g,,,,,,,1.1,g,1.9,g,0.6,g,0.038,g,,,23,ug,2,mg,,,0.2,mg,0.2,mg,20,ug,0,ug,0.2,mg,0,mg,0,ug,11,mg,10,mg,,,2.7,mg,2,ug,301,mg,106,mg,4,mg,300,mg,7.3,ug,1.7,mg
872,"Menta, fresca","Mint, fresh",,A0300 A0455 A0629 A0688 A0705 A0731 A0857 B1267 C0200 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,,,,,,,,,,,1.000000,BEDCA,0,g,181.71,kJ,0.73,g,3.8,g,,,5.3,g,6.8,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,,g,0.39,g,0.19,g,,,,,110,ug,1.1,mg,0.25,mg,0.33,mg,0.12,mg,123.33,ug,0,ug,0.16,mg,31,mg,0,ug,5,mg,210,mg,0.24,mg,9.5,mg,3,ug,260,mg,63,mg,15,mg,75,mg,,,1.09,mg
873,"Mayonesa, aceite de soja","Mayonnaise, soybean oil",,A0136 A0463 A0637 A0722 A0735 A0765 A0859 B1452 C0307 E0119 F0014 G0001 H0146 H0148 H0157 H0185 H0200 H0229 H0367 J0123 K0003 M0132 M0215 N0040 N0042 P0024 R0212 R0497 Z0112,,,,,,,,,,,1.000000,BEDCA,0,g,2957.12,kJ,79.0032,g,1.3,g,19,g,0.7,g,0,g,0.2,g,1.7,g,0.5,g,150,mg,,,,,,,,,,,,,,,,,,,,,22.3,g,40.6,g,11.6,g,,,,,10,ug,,mg,,,0.05,mg,0.02,mg,72.3333,ug,0.48,ug,0.1,mg,0,mg,0.5,ug,17,mg,15,mg,,,0.6,mg,35,ug,25,mg,7,mg,410,mg,46,mg,0,ug,0.1,mg
874,"Mayonesa, aceite de oliva","Mayonnaise, olive oil, home-prepared",,A0136 A0463 A0637 A0722 A0735 A0765 A0859 B1299 C0190 E0119 F0014 G0001 H0186 H0229 H0362 H0367 J0131 K0003 M0001 N0001 P0024 R0212 R0497 Z0109,,,,,,,,,,,1.000000,BEDCA,0,g,3270.44,kJ,87.3807,g,2.1,g,9.1,g,0.0971,g,,g,0,g,1.7,g,0.0971,g,150,mg,,,,,,,,,,,,,,,,,,,,,62.3,g,7.3,g,12.8,g,,,,,16,ug,0,mg,,,0.06,mg,0.04,mg,70.3333,ug,1,ug,0.04,mg,1,mg,0.6,ug,4.6,mg,19,mg,,,1.2,mg,35,ug,25,mg,7,mg,330,mg,61,mg,0,ug,0.5,mg
875,"Galletas saladas, con queso","Cookies, salted, with cheese",,A0242 A0457 A0631 A0722 A0735 A0768 A0866 B1324 C0208 E0136 F0014 G0005 H0117 H0143 H0146 H0151 H0367 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0112,,,,,,,,,,,1.000000,BEDCA,0,g,2006.74,kJ,26.2552,g,11.8,g,3,g,49.1,g,3.1,g,42.2,g,,,6.9,g,30,mg,,,,,,,,,,,,,,,,,,,,,9,g,7.3,g,8.8,g,,,,,11,ug,0.45,mg,,,0.2,mg,0.1,mg,,ug,0.5,ug,0.12,mg,0,mg,0.05,ug,4,mg,236,mg,,,1,mg,,ug,148,mg,27,mg,821,mg,226,mg,7.3,ug,1.2,mg
876,"Flan de huevo, bajo en calorías","Caramel custard cream, diet",,A0219 A0461 A0635 A0667 A0722 A0725 A0790 B1201 C0005 E0119 F0014 G0001 H0108 H0148 H0150 H0184 H0186 J0123 K0001 M0172 N0001 P0024 R0212 R0497 Z0112,,,,,,,,,,,1.000000,BEDCA,0,g,320,kJ,2.4,g,5.7,g,84,g,7.9,g,0,g,,,,,,,117.6,mg,,,,,,,,,,,,,,,,,,,,,1.52,g,0.416,g,1.6,g,,,,,0.3,ug,1.5,mg,,,0.12,mg,0.05,mg,24,ug,0.7,ug,0.06,mg,,mg,0.4,ug,0.23,mg,99,mg,,,0.8,mg,33,ug,129,mg,13,mg,91,mg,118,mg,4.6,ug,0.6,mg
877,Crema de vainilla y mousse de chocolate,Vanilla cream and chocolate mousse,,A0123 A0467 A0641 A0722 A0733 A0776 A0782 B1201 C0235 E0119 F0014 G0003 H0146 H0148 H0158 H0184 H0228 H0231 J0123 K0003 M0188 N0001 P0024 R0212 R0497 Z0112,,,,,,,,,,,1.000000,BEDCA,0,g,547.6,kJ,6.5,g,4,g,70.6,g,22.5,g,,g,,,,,,,35,mg,,,,,,,,,,,,,,,,,,,,,2.6,g,0.13,g,3.3,g,,,,,0.28,ug,1.1,mg,,,0.15,mg,0.04,mg,23.2,ug,0.3,ug,0.04,mg,0,mg,0.08,ug,0.58,mg,116,mg,,,1.6,mg,0.45,ug,160,mg,28,mg,58,mg,104,mg,6.1,ug,0.6,mg
878,"Judía verde, congelada, cruda","Green bean, frozen, raw",,A0152 A0455 A0629 A0650 A0705 A0731 A0826 B1371 C0169 E0111 F0003 G0003 H0003 J0136 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,121.925,kJ,0.55,g,1.875,g,90.05,g,4.1,g,3.4,g,1.7,g,,,2.4,g,0,mg,,,,,,,,,,,,,,,,,,,,,,g,0.22,g,0.165,g,,,,,61.925,ug,0.53,mg,,,0.1,mg,0.06,mg,31,ug,0,ug,0.135,mg,10.4833,mg,0,ug,0.16,mg,46.785,mg,,,0.695,mg,1,ug,204,mg,19.795,mg,4,mg,33,mg,2.5,ug,0.24,mg
879,"Maíz, en mazorca, congelado, crudo","Corn, on the cob, frozen, raw",,A0125 A0457 A0631 A0683 A0696 A0729 A0812 B1232 C0101 E0131 F0003 G0003 H0001 J0136 K0001 M0001 N0001 R0212 R0497 Z0112 Z0205,,,,,,,,,,,0.700000,BEDCA,0,g,395.1,kJ,0.8,g,3.2,g,73.2,g,18.3,g,3.8,g,16,g,0.73,g,2.3,g,0,mg,,,,,,,,,,,,,,,,,,,,,0.2,g,0.4,g,0.1,g,,,,,30,ug,1.6,mg,,,0.08,mg,0.13,mg,12,ug,0,ug,0.2,mg,6,mg,0,ug,0.4,mg,4,mg,,,0.7,mg,2,ug,272,mg,30,mg,5,mg,81,mg,0.8,ug,0.3,mg
880,"Nabo, pelado, crudo","Turnip, peeled, raw",,A0152 A0455 A0629 A0650 A0705 A0731 A0829 B1238 C0240 E0151 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,./foodimages/nabo-00.jpg,0.730000,BEDCA,0,g,77.1,kJ,0.2,g,0.9,g,89.8,g,3.2,g,2,g,0.2,g,,,3,g,0,mg,,,,,,,,,,,,,,,,,,,,,,g,0.1,g,,g,,,,,16,ug,6,mg,0.2,mg,0.05,mg,0.05,mg,2.66667,ug,0,ug,0.09,mg,20,mg,0,ug,,mg,39,mg,0.01,mg,0.3,mg,20,ug,238,mg,8,mg,57,mg,31,mg,1,ug,0.1,mg
881,"Níscalo, crudo","Milk cap, raw",,A0152 A0455 A0629 A0650 A0705 A0731 A0826 B2740 C0258 E0150 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,0.550000,BEDCA,0,g,58.62,kJ,0.67,g,1.89,g,89.8,g,0.1,g,6.89,g,0,g,,,0.1,g,0,mg,,,,,,,,,,,,,,,,,,,,,,g,0.49,g,0.14,g,,,,,2,ug,6.5,mg,,,0.06,mg,0.13,mg,216.667,ug,0,ug,0.09,mg,6,mg,2.1,ug,0.13,mg,6,mg,,,1.3,mg,3,ug,310,mg,12.33,mg,6,mg,74,mg,36,ug,0.46,mg
882,"Palmito, en conserva","Palm heart, canned",,A0152 A0455 A0629 A0682 A0705 A0731 A0826 B1057 C0101 E0152 F0014 G0014 H0148 H0367 J0123 K0017 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,194.7,kJ,0.3,g,2.8,g,87.4,g,8,g,,g,0,g,,,8,g,0,mg,,,,,,,,,,,,,,,,,,,,,,g,,g,,g,,,,,28,ug,0.4,mg,,,0.09,mg,0.07,mg,1.66667,ug,0,ug,0.1,mg,7,mg,0,ug,0.9,mg,44,mg,,,0.4,mg,,,163,mg,23,mg,620,mg,71,mg,0.7,ug,,mg
883,"Patata, frita con aceite s/e, sin sal","Potato, fried in oil unspecified, without salt",,A0152 A0455 A0629 A0681 A0706 A0731 A0830 B1218 C0240 E0107 F0014 G0029 H0263 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0111 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,1208.22,kJ,17.125,g,3.8,g,46,g,30,g,3,g,30,g,0.44,g,,g,0,mg,0.0816,g,0.2856,g,5.692,g,2.754,g,6.161,g,0.918,g,0.0408,g,,,,,,,3.23,g,8.81,g,1.66,g,4.264,g,,,40,ug,1.6,mg,,,0.04,mg,0.12,mg,,ug,0,ug,0.19,mg,12,mg,0,ug,0.7,mg,15,mg,,,0.9,mg,1,ug,700,mg,35,mg,10,mg,73,mg,0.6,ug,0.6,mg
884,"Patata, salteada con aceite girasol","Potato, sauteed, with sunflowerseed oil",,A0152 A0455 A0629 A0681 A0706 A0731 A0830 B1218 C0240 E0140 F0014 G0027 H0347 H0367 J0001 K0001 M0001 N0001 P0024 R0212 R0497 Z0109 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,560.952,kJ,7.838,g,1.946,g,74.75,g,13.992,g,1.472,g,13.156,g,,,0.836,g,0,mg,,,,,,,,,,,,,,,,,,,,,1.8914,g,3.9857,g,1.7893,g,,,,,11.96,ug,0.9206,mg,,,0.028,mg,0.0922,mg,1.68487,ug,0,ug,0.2394,mg,9.2,mg,0,ug,3.4552,mg,6.74,mg,,,0.648,mg,1,ug,483.26,mg,19.36,mg,6.68,mg,42.8,mg,0.6,ug,0.279,mg
886,"Puré de patata y queso, en copos","Mashed potato and cheese, flakes",,A0152 A0467 A0641 A0663 A0722 A0735 A0829 B1218 C0240 E0122 F0001 G0003 H0138 H0143 H0186 H0227 H0367 J0116 K0001 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,1925.1,kJ,1.1,g,10.9,g,6.3,g,70.5,g,6.6,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0.152,g,0.285,g,0.461,g,,,0,ug,0,ug,4.6,mg,0,mg,0.08,mg,0.17,mg,0,ug,0,ug,0,mg,27,mg,0,ug,0,mg,31,mg,0,mg,1.5,mg,0,ug,1352,mg,14,mg,1940,mg,147,mg,0,ug,0,mg
887,"Puré, de patata, con leche","Mashed potato with milk, flakes",,A0152 A0467 A0641 A0663 A0722 A0735 A0829 B1218 C0240 E0122 F0001 G0003 H0138 H0184 H0212 H0227 J0116 K0001 M0001 N0001 P0024 R0212 R0497 Z0109 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,395.175,kJ,3.375,g,2.2,g,78,g,13.7,g,1.7,g,12.7,g,,,1,g,11,mg,,,,,,,,,,,,,,,,,,,,,0.67,g,0.13,g,1.9,g,,,,,15,ug,0.7,mg,,,0.04,mg,0.09,mg,27.6667,ug,,ug,0.23,mg,6,mg,,ug,0.12,mg,31,mg,,,0.4,mg,2.6,ug,280,mg,16,mg,150,mg,48,mg,26.3,ug,0.1648,mg
888,"Puré de patata, con verduras, en copos","Mashed potato with vegetables, flakes",,A0152 A0467 A0641 A0663 A0722 A0735 A0829 B1218 C0240 E0122 F0001 G0003 H0138 H0212 H0227 J0116 K0027 M0001 N0001 P0024 R0212 R0497 Z0112 Z0205,,,,,,,,,,,1.000000,BEDCA,0,g,1506.1,kJ,4.5,g,4,g,14.5,g,74.8,g,2.2,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,,g,0.1,g,,g,,,0.5,ug,0,ug,4.4,mg,0.1,mg,0.09,mg,0.16,mg,0.3,ug,0.02,ug,0.03,mg,25.4,mg,0,ug,0.1,mg,59,mg,0.05,mg,1.9,mg,1,ug,1413,mg,23,mg,1931,mg,160,mg,0,ug,0.1,mg
891,"Tapioca, hervida","Tapioca, boiled",,A0152 A0455 A0629 A0681 A0706 A0731 A0826 B1352 C0203 E0106 F0014 G0014 H0001 J0001 K0003 M0001 N0001 P0024 R0212 R0497 Z0052 Z0215,,,,,,,,,,,1.000000,BEDCA,0,g,530.4,kJ,,g,0.2,g,68.6,g,31,g,0.2,g,31,g,,,0,g,0,mg,,,,,,,,,,,,,,,,,,,,,,g,,g,,g,,,,,0,ug,,mg,,,,mg,,mg,0,ug,0,ug,,mg,0,mg,0,ug,0,mg,11,mg,,,1,mg,,,20,mg,3,mg,4,mg,20,mg,0,ug,,mg
892,"Tomate, maduro, puré","Tomato, ripe, puree",,A0152 A0455 A0629 A0663 A0705 A0731 A0826 B1276 C0167 E0110 F0014 G0001 H0001 J0123 K0001 M0001 N0001 P0024 R0212 R0497 Z0052 Z0112,,,,,,,,,,./foodimages/salsa-de-tomte.jpg,1.000000,BEDCA,0,g,303.2,kJ,0.2,g,4.5,g,79.6,g,12.9,g,2.8,g,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,,g,0.1,g,,g,,,,,54,ug,4.1,mg,,,0.12,mg,0.22,mg,216.67,ug,0,ug,0.44,mg,38,mg,0,ug,5.37,mg,48,mg,,,1.6,mg,23.5,ug,236,mg,48,mg,240,mg,94,mg,0.3,ug,0.7,mg
893,Almidón de arroz,Rice starch,,A0149 A0457 A0631 A0662 A0696 A0729 A0814 B1322 C0203 E0106 F0003 G0003 H0134 H0138 J0003 K0003 M0001 N0001 P0024 R0212 R0497 Z0205 Z0215,,,,,,,,,,,1.000000,BEDCA,0,g,1457.92,kJ,0,g,0.76,g,14.2,g,85,g,0,mg,,,,,,,0,mg,,,,,,,,,,,,,,,,,,,,,0,g,0,g,0,g,,,,,0,ug,0.2,mg,,,0,mg,0,mg,0,ug,0,ug,0,mg,0,mg,0,ug,0,mg,20,mg,,,0.28,mg,0.6,ug,8,mg,20,mg,61,mg,100,mg,0,ug,0.5,mg
894,"Trufa, cruda","Truffle, raw",,A0152 A0455 A0629 A0650 A0705 A0731 A0826 B1387 C0296 E0150 F0003 G0003 H0003 J0001 K0001 M0001 N0001 P0024 R0212 Z0205 Z0215,,,,,,,,,,,1.000000,BEDCA,0,g,392.5,kJ,0.5,g,9,g,61,g,13,g,16.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,mg,,,3.5,mg,,,431,mg,28,mg,77,mg,62,mg,,,,
